Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,702381,-,-,-,32.77,-96.78,-6,135,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.0
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),
2020,6,17,3,30,0,0,0,0,0,0,0,19.1,109.03,0,0.19,1.9000000000000001,3.3000000000000003,156,84.38,21.900000000000002,999,0.0000,0.0000,N/A
2020,6,17,4,30,0,0,0,0,0,0,0,19.3,99.52,0,0.19,1.7000000000000002,3.2,159,87.23,21.5,1000,0.0000,0.0000,N/A
2020,6,17,5,30,12,58,14,12,58,14,0,19.3,88.45,0,0.19,2.2,3.1,162,83.72,22.200000000000003,1000,0.0000,0.0000,N/A
2020,6,17,6,30,67,424,161,67,424,161,0,19.1,77.15,0,0.19,2.8000000000000003,3,176,72.38,24.400000000000002,1001,7.4070,5.6701,N/A
2020,6,17,7,30,95,639,364,95,639,364,0,17.900000000000002,65.08,0,0.19,3.5,2.9000000000000004,191,56.49,27.3,1001,18.7149,14.5665,N/A
2020,6,17,8,30,110,756,569,110,756,569,0,15.700000000000001,52.660000000000004,0,0.19,4.1000000000000005,2.8000000000000003,191,42.22,29.900000000000002,1000,31.6208,24.7764,N/A
2020,6,17,9,30,121,825,752,121,825,752,0,13.700000000000001,40.08,0,0.19,4.5,2.7,186,32.85,32,1000,43.5522,34.2265,N/A
2020,6,17,10,30,126,868,895,126,868,895,0,12.8,27.580000000000002,0,0.19,4.5,2.7,182,28.43,33.6,999,47.9482,37.7362,N/A
2020,6,17,11,30,120,901,987,120,901,987,0,12.700000000000001,15.860000000000001,0,0.19,4.4,2.7,178,26.38,34.800000000000004,999,58.7221,46.2478,N/A
2020,6,17,12,30,112,921,1021,112,921,1021,0,12.8,9.38,0,0.19,4.2,2.7,173,25.23,35.7,998,59.7881,47.0968,N/A
2020,6,17,13,30,110,914,986,110,914,986,0,12.9,16.51,0,0.19,4,2.8000000000000003,167,24.82,36.2,997,45.9571,36.1934,N/A
2020,6,17,14,30,111,886,891,111,886,891,0,13.100000000000001,28.330000000000002,0,0.19,4,2.8000000000000003,161,24.91,36.300000000000004,996,36.9536,29.0812,N/A
2020,6,17,15,30,112,836,744,112,836,744,0,13.200000000000001,40.84,0,0.19,4,2.8000000000000003,156,25.75,35.800000000000004,996,34.9126,27.4330,N/A
2020,6,17,16,30,100,774,561,100,774,561,0,13.200000000000001,53.42,0,0.19,4,2.8000000000000003,153,27.05,34.9,995,27.3481,21.4223,N/A
2020,6,17,17,30,82,667,355,82,667,355,0,13.4,65.83,0,0.19,4,2.8000000000000003,152,28.45,34.300000000000004,995,18.4390,14.3415,N/A
2020,6,17,18,30,57,463,154,57,463,154,0,15,77.86,0,0.19,2.5,2.9000000000000004,147,39.980000000000004,30.1,995,7.1334,5.4528,N/A
2020,6,17,19,30,9,57,10,9,57,10,0,17.1,89.07000000000001,0,0.19,2.1,2.9000000000000004,147,53.31,27.400000000000002,996,0.0000,0.0000,N/A
2020,6,17,20,30,0,0,0,0,0,0,0,17.2,100.13,0,0.19,2.2,3,149,57.34,26.3,996,0.0000,0.0000,N/A
2020,6,17,21,30,0,0,0,0,0,0,0,17.400000000000002,109.55,0,0.19,2.2,3,150,60.78,25.5,996,0.0000,0.0000,N/A
2020,6,17,22,30,0,0,0,0,0,0,0,17.6,117.13,0,0.19,2.2,3,150,64.36,24.8,996,0.0000,0.0000,N/A
2020,6,17,23,30,0,0,0,0,0,0,0,17.8,122.12,0,0.19,2.3000000000000003,3,150,68.02,24.1,996,0.0000,0.0000,N/A
2020,6,18,0,30,0,0,0,0,0,0,0,17.900000000000002,123.81,0,0.19,2.4000000000000004,3,151,71.27,23.400000000000002,996,0.0000,0.0000,N/A
2020,6,18,1,30,0,0,0,0,0,0,0,17.900000000000002,121.91,0,0.19,2.6,3,155,74.26,22.700000000000003,996,0.0000,0.0000,N/A
2020,6,18,2,30,0,0,0,0,0,0,7,17.7,116.75,0,0.19,2.7,3,162,75.98,22.1,996,0.0000,0.0000,N/A
2020,6,18,3,30,0,0,0,0,0,0,7,17.5,109.05,0,0.19,2.6,2.9000000000000004,170,78.43,21.400000000000002,997,0.0000,0.0000,N/A
2020,6,18,4,30,0,0,0,0,0,0,7,17.5,99.54,0,0.19,2.6,2.9000000000000004,175,80.84,20.900000000000002,997,0.0000,0.0000,N/A
2020,6,18,5,30,12,55,13,12,70,14,0,17.7,88.48,21,0.19,3.1,2.9000000000000004,178,78.83,21.5,997,0.0000,0.0000,N/A
2020,6,18,6,30,61,465,164,61,465,164,0,18.3,77.18,0,0.19,3.9000000000000004,2.8000000000000003,184,72.42,23.5,997,7.7422,5.9264,N/A
2020,6,18,7,30,85,676,369,85,676,369,0,18.7,65.12,0,0.19,4.6000000000000005,2.6,187,63.58,26.200000000000003,997,19.4037,15.1023,N/A
2020,6,18,8,30,97,788,575,97,788,575,0,17.7,52.7,0,0.19,5,2.6,184,50.99,28.8,997,32.5316,25.4898,N/A
2020,6,18,9,30,108,848,756,108,848,756,0,16.3,40.12,0,0.19,5,2.7,182,40.94,31.1,997,44.7380,35.1581,N/A
2020,6,18,10,30,114,879,893,114,879,893,0,15.700000000000001,27.61,0,0.19,4.9,2.9000000000000004,178,35.62,32.9,997,54.4560,42.8579,N/A
2020,6,18,11,30,130,878,974,130,878,974,0,16.1,15.89,0,0.19,4.7,3.1,173,33.56,34.4,996,60.7525,47.8469,N/A
2020,6,18,12,30,146,859,994,146,859,994,0,16.7,9.36,0,0.19,4.6000000000000005,3.3000000000000003,168,32.94,35.4,995,63.0623,49.6760,N/A
2020,6,18,13,30,148,845,958,148,845,958,0,17.1,16.46,0,0.19,4.6000000000000005,3.5,163,32.85,36,995,60.6635,47.7755,N/A
2020,6,18,14,30,139,828,868,139,828,868,0,17.400000000000002,28.27,0,0.19,4.6000000000000005,3.6,161,33.39,36,994,54.1577,42.6204,N/A
2020,6,18,15,30,124,797,727,124,797,727,0,17.400000000000002,40.79,0,0.19,4.6000000000000005,3.7,160,34.51,35.4,994,44.1816,34.7165,N/A
2020,6,18,16,30,113,726,546,113,726,546,0,17.2,53.370000000000005,0,0.19,4.4,3.7,162,36.15,34.4,994,31.9714,25.0443,N/A
2020,6,18,17,30,95,609,345,95,609,345,0,17.3,65.78,0,0.19,4.3,3.7,164,37.6,33.800000000000004,994,18.8171,14.6363,N/A
2020,6,18,18,30,64,398,148,64,398,148,0,18.2,77.81,0,0.18,2.7,3.7,165,47.89,30.5,994,7.3750,5.6380,N/A
2020,6,18,19,30,9,39,10,9,39,10,0,19.5,89.02,7,0.18,2.1,3.7,160,58.44,28.400000000000002,994,0.0000,0.0000,N/A
2020,6,18,20,30,0,0,0,0,0,0,3,19.700000000000003,100.08,0,0.18,2.1,3.6,154,62.52,27.5,995,0.0000,0.0000,N/A
2020,6,18,21,30,0,0,0,0,0,0,0,19.5,109.51,0,0.18,2.3000000000000003,3.5,150,63.96,26.900000000000002,995,0.0000,0.0000,N/A
2020,6,18,22,30,0,0,0,0,0,0,3,19.3,117.09,0,0.18,2.6,3.5,151,64.97,26.400000000000002,995,0.0000,0.0000,N/A
2020,6,18,23,30,0,0,0,0,0,0,7,19.1,122.09,0,0.18,3,3.4000000000000004,155,66.46000000000001,25.8,995,0.0000,0.0000,N/A
2020,6,19,0,30,0,0,0,0,0,0,7,19,123.79,0,0.18,3.2,3.5,161,68.33,25.200000000000003,996,0.0000,0.0000,N/A
2020,6,19,1,30,0,0,0,0,0,0,7,18.900000000000002,121.91,0,0.18,3.1,3.5,168,71.10000000000001,24.5,996,0.0000,0.0000,N/A
2020,6,19,2,30,0,0,0,0,0,0,7,19.1,116.77,0,0.18,2.8000000000000003,3.5,173,74.92,23.8,996,0.0000,0.0000,N/A
2020,6,19,3,30,0,0,0,0,0,0,7,19.400000000000002,109.07000000000001,0,0.18,2.6,3.4000000000000004,172,79.46000000000001,23.200000000000003,997,0.0000,0.0000,N/A
2020,6,19,4,30,0,0,0,0,0,0,7,19.8,99.57000000000001,0,0.18,2.7,3.1,166,83.14,22.8,997,0.0000,0.0000,N/A
2020,6,19,5,30,13,57,14,13,57,14,0,20,88.51,0,0.18,3.2,2.9000000000000004,164,82.96000000000001,23.1,997,0.0000,0.0000,N/A
2020,6,19,6,30,66,420,159,64,437,161,0,20.6,77.22,7,0.18,3.8000000000000003,2.8000000000000003,176,79.22,24.400000000000002,998,7.8849,6.0353,N/A
2020,6,19,7,30,91,198,174,94,640,363,3,21.5,65.16,0,0.18,4.4,2.8000000000000003,189,74.03,26.5,998,19.6644,15.3047,N/A
2020,6,19,8,30,158,472,444,111,751,566,0,21.5,52.74,0,0.18,4.5,2.9000000000000004,193,65.13,28.700000000000003,999,32.8692,25.7540,N/A
2020,6,19,9,30,123,815,746,123,815,746,0,21.1,40.160000000000004,0,0.18,4.3,3,195,57.09,30.6,999,44.9717,35.3415,N/A
2020,6,19,10,30,175,750,839,131,850,884,0,20.700000000000003,27.650000000000002,0,0.18,4.2,3.2,199,51.57,31.900000000000002,999,54.3322,42.7603,N/A
2020,6,19,11,30,149,840,957,137,864,968,0,20.200000000000003,15.92,0,0.18,4.2,3.4000000000000004,200,47.88,32.7,998,59.9511,47.2156,N/A
2020,6,19,12,30,178,795,962,140,867,995,0,19.8,9.35,0,0.18,4.2,3.6,196,45.25,33.2,998,61.3952,48.3628,N/A
2020,6,19,13,30,173,790,931,136,861,962,0,19.400000000000002,16.42,0,0.18,4.1000000000000005,3.7,188,43.93,33.300000000000004,997,58.9429,46.4205,N/A
2020,6,19,14,30,202,690,810,129,842,871,0,19,28.22,0,0.18,4,3.7,179,43.300000000000004,33.1,996,52.7641,41.5239,N/A
2020,6,19,15,30,269,435,599,119,805,729,2,18.6,40.74,0,0.18,3.9000000000000004,3.8000000000000003,173,43.13,32.800000000000004,996,43.1773,33.9277,N/A
2020,6,19,16,30,162,548,489,106,741,549,0,18.6,53.32,0,0.18,3.4000000000000004,3.9000000000000004,173,44.26,32.300000000000004,995,31.1232,24.3803,N/A
2020,6,19,17,30,88,630,347,88,630,347,0,19.3,65.73,0,0.18,3,4,174,47.7,31.8,995,18.2940,14.2301,N/A
2020,6,19,18,30,61,399,146,61,413,149,0,21.3,77.76,4,0.18,1.8,4.1000000000000005,175,63.97,28.8,996,7.0895,5.4203,N/A
2020,6,19,19,30,8,14,8,10,46,11,6,21.5,88.98,61,0.18,1.9000000000000001,4.3,175,70.23,27.400000000000002,996,0.0000,0.0000,N/A
2020,6,19,20,30,0,0,0,0,0,0,6,21.1,100.04,0,0.18,2.3000000000000003,4.4,176,71.03,26.8,997,0.0000,0.0000,N/A
2020,6,19,21,30,0,0,0,0,0,0,9,21.200000000000003,109.47,0,0.18,2.6,4.5,179,75.27,25.900000000000002,997,0.0000,0.0000,N/A
2020,6,19,22,30,0,0,0,0,0,0,9,21.8,117.06,0,0.18,2.4000000000000004,4.7,186,82.86,24.900000000000002,997,0.0000,0.0000,N/A
2020,6,19,23,30,0,0,0,0,0,0,9,22.400000000000002,122.07000000000001,0,0.18,2.2,4.9,201,90.11,24.1,998,0.0000,0.0000,N/A
2020,6,20,0,30,0,0,0,0,0,0,6,22.700000000000003,123.79,0,0.18,1.9000000000000001,5.2,215,95.39,23.5,998,0.0000,0.0000,N/A
2020,6,20,1,30,0,0,0,0,0,0,6,22.900000000000002,121.92,0,0.18,1.3,5.4,215,98.5,23.200000000000003,998,0.0000,0.0000,N/A
2020,6,20,2,30,0,0,0,0,0,0,6,23,116.78,0,0.18,0.9,5.4,196,99.05,23.200000000000003,998,0.0000,0.0000,N/A
2020,6,20,3,30,0,0,0,0,0,0,6,23,109.10000000000001,0,0.18,1,5.300000000000001,182,99.89,23,998,0.0000,0.0000,N/A
2020,6,20,4,30,0,0,0,0,0,0,8,22.8,99.60000000000001,0,0.18,1.2000000000000002,5.2,185,100,22.8,998,0.0000,0.0000,N/A
2020,6,20,5,30,4,0,4,11,37,12,8,22.6,88.54,71,0.18,1.7000000000000002,5.1000000000000005,194,99.03,22.8,998,0.0000,0.0000,N/A
2020,6,20,6,30,70,334,144,70,367,151,0,22.6,77.26,11,0.18,2.3000000000000003,4.9,215,96.39,23.200000000000003,998,7.6426,5.8494,N/A
2020,6,20,7,30,114,495,322,103,578,345,0,22.6,65.2,0,0.18,3,4.7,240,92.12,24,999,9.2699,7.2145,N/A
2020,6,20,8,30,237,64,276,126,689,543,3,22.5,52.78,0,0.18,3.4000000000000004,4.7,253,84.82000000000001,25.200000000000003,999,25.3765,19.8830,N/A
2020,6,20,9,30,224,554,647,145,753,720,0,22.3,40.2,0,0.18,3.4000000000000004,4.6000000000000005,256,77.11,26.6,999,44.3726,34.8705,N/A
2020,6,20,10,30,302,51,347,156,792,857,4,22.3,27.69,0,0.18,3.1,4.6000000000000005,254,71.76,27.900000000000002,999,51.0440,40.1723,N/A
2020,6,20,11,30,184,776,930,158,819,945,0,22.6,15.950000000000001,0,0.18,2.7,4.6000000000000005,252,68.41,29,998,58.9035,46.3905,N/A
2020,6,20,12,30,155,833,977,155,833,977,0,22.900000000000002,9.34,0,0.18,2.3000000000000003,4.6000000000000005,248,66.14,29.900000000000002,998,59.4189,46.8060,N/A
2020,6,20,13,30,152,827,945,152,827,945,0,23,16.37,0,0.18,2.1,4.7,241,65.11,30.3,997,57.2833,45.1136,N/A
2020,6,20,14,30,153,785,845,143,809,856,0,23.1,28.18,0,0.18,1.9000000000000001,4.800000000000001,231,64.56,30.5,997,49.2417,38.7521,N/A
2020,6,20,15,30,129,777,718,129,777,718,0,23.1,40.69,0,0.18,1.7000000000000002,4.800000000000001,218,64.75,30.5,996,35.5796,27.9578,N/A
2020,6,20,16,30,113,714,540,113,714,540,0,23.3,53.27,0,0.18,1.6,4.800000000000001,201,66.46000000000001,30.200000000000003,996,27.8801,21.8402,N/A
2020,6,20,17,30,93,604,342,93,604,342,0,23.700000000000003,65.68,0,0.18,1.5,4.800000000000001,192,69.22,30,995,18.4071,14.3187,N/A
2020,6,20,18,30,62,403,148,62,403,148,0,24.6,77.72,0,0.18,1.1,4.7,174,81.97,28,995,6.9955,5.3489,N/A
2020,6,20,19,30,10,50,11,10,50,11,0,24.8,88.94,0,0.18,1.1,4.800000000000001,168,89.36,26.700000000000003,996,0.0000,0.0000,N/A
2020,6,20,20,30,0,0,0,0,0,0,0,24.3,100,0,0.18,1.3,4.800000000000001,169,89.63,26.1,996,0.0000,0.0000,N/A
2020,6,20,21,30,0,0,0,0,0,0,0,24.1,109.44,0,0.18,1.5,4.9,169,90.13,25.8,996,0.0000,0.0000,N/A
2020,6,20,22,30,0,0,0,0,0,0,7,23.900000000000002,117.04,0,0.18,1.7000000000000002,4.9,170,90.96000000000001,25.5,996,0.0000,0.0000,N/A
2020,6,20,23,30,0,0,0,0,0,0,7,23.8,122.05,0,0.18,2,4.9,171,91.52,25.3,996,0.0000,0.0000,N/A
2020,6,21,0,30,0,0,0,0,0,0,0,23.700000000000003,123.79,0,0.18,2.4000000000000004,4.9,173,91.41,25.200000000000003,996,0.0000,0.0000,N/A
2020,6,21,1,30,0,0,0,0,0,0,0,23.6,121.93,0,0.18,3,4.800000000000001,177,91.69,25,996,0.0000,0.0000,N/A
2020,6,21,2,30,0,0,0,0,0,0,7,23.3,116.81,0,0.18,3.3000000000000003,4.800000000000001,182,92.67,24.6,996,0.0000,0.0000,N/A
2020,6,21,3,30,0,0,0,0,0,0,0,23.200000000000003,109.13,0,0.18,3.1,4.9,188,94.26,24.200000000000003,996,0.0000,0.0000,N/A
2020,6,21,4,30,0,0,0,0,0,0,0,23.200000000000003,99.64,0,0.18,2.9000000000000004,5.1000000000000005,199,95.82000000000001,23.900000000000002,996,0.0000,0.0000,N/A
2020,6,21,5,30,6,0,6,10,23,11,6,23.200000000000003,88.58,71,0.18,2.9000000000000004,5.2,210,94.9,24.1,996,0.0000,0.0000,N/A
2020,6,21,6,30,31,0,31,81,282,143,9,23.6,77.3,71,0.18,2.8000000000000003,5.4,215,93.9,24.6,997,6.9198,5.2958,N/A
2020,6,21,7,30,7,0,7,131,475,330,9,23.900000000000002,65.25,0,0.18,2.6,5.5,216,92.33,25.200000000000003,997,17.1495,13.3465,N/A
2020,6,21,8,30,15,0,15,162,600,525,9,24,52.83,0,0.18,2.5,5.6000000000000005,215,90.58,25.700000000000003,997,15.7719,12.3575,N/A
2020,6,21,9,30,26,0,26,177,685,700,9,24.3,40.25,0,0.18,2.6,5.7,210,90.5,26,997,38.4804,30.2399,N/A
2020,6,21,10,30,43,0,43,181,746,841,9,24.700000000000003,27.740000000000002,0,0.18,3,5.7,205,89.10000000000001,26.6,996,21.1100,16.6138,N/A
2020,6,21,11,30,108,0,108,173,792,934,6,25,15.99,0,0.18,3.6,5.5,204,87.16,27.3,995,57.2405,45.0807,N/A
2020,6,21,12,30,233,12,245,157,826,972,6,25.1,9.35,0,0.18,4.3,5.1000000000000005,208,84.37,28,994,60.3456,47.5360,N/A
2020,6,21,13,30,365,44,407,140,842,948,8,25,16.34,0,0.18,4.800000000000001,4.7,210,80.89,28.6,993,58.1468,45.7937,N/A
2020,6,21,14,30,415,208,598,131,830,863,7,24.700000000000003,28.13,0,0.18,4.7,4.4,200,77.51,29,993,51.3723,40.4289,N/A
2020,6,21,15,30,307,382,597,123,792,724,7,24.3,40.65,0,0.18,4.1000000000000005,4.2,184,75.65,29,992,42.6531,33.5163,N/A
2020,6,21,16,30,184,518,494,112,723,545,7,24,53.230000000000004,0,0.18,3.4000000000000004,4.2,173,75.88,28.700000000000003,992,30.7944,24.1236,N/A
2020,6,21,17,30,116,489,318,94,609,345,0,24.200000000000003,65.64,4,0.18,2.9000000000000004,4.1000000000000005,169,78.25,28.400000000000002,992,18.1488,14.1184,N/A
2020,6,21,18,30,68,294,131,64,395,148,0,24.5,77.68,39,0.18,1.8,4.2,158,88.14,26.6,992,7.0929,5.4237,N/A
2020,6,21,19,30,8,6,8,10,46,11,7,23.900000000000002,88.91,71,0.18,1.7000000000000002,4.2,155,89.68,25.700000000000003,992,0.0000,0.0000,N/A
2020,6,21,20,30,0,0,0,0,0,0,8,23.400000000000002,99.96000000000001,0,0.18,2.1,4.3,161,88.4,25.5,993,0.0000,0.0000,N/A
2020,6,21,21,30,0,0,0,0,0,0,0,23.1,109.41,0,0.18,2.8000000000000003,4.2,172,87.2,25.400000000000002,993,0.0000,0.0000,N/A
2020,6,21,22,30,0,0,0,0,0,0,0,22.900000000000002,117.02,0,0.18,3.2,4.2,178,88.23,25,993,0.0000,0.0000,N/A
2020,6,21,23,30,0,0,0,0,0,0,0,23,122.05,0,0.18,3.2,4,179,90.84,24.6,993,0.0000,0.0000,N/A
2020,6,22,0,30,0,0,0,0,0,0,9,23.200000000000003,123.79,0,0.18,3.2,3.9000000000000004,178,94.13,24.200000000000003,993,0.0000,0.0000,N/A
2020,6,22,1,30,0,0,0,0,0,0,9,23.3,121.95,0,0.18,3.1,3.9000000000000004,179,97.3,23.8,993,0.0000,0.0000,N/A
2020,6,22,2,30,0,0,0,0,0,0,9,23.400000000000002,116.84,0,0.18,3.1,3.9000000000000004,177,99.51,23.5,993,0.0000,0.0000,N/A
2020,6,22,3,30,0,0,0,0,0,0,9,23.3,109.17,0,0.18,3.1,3.8000000000000003,173,100,23.3,993,0.0000,0.0000,N/A
2020,6,22,4,30,0,0,0,0,0,0,9,23,99.68,0,0.18,2.9000000000000004,3.6,169,100,23,993,0.0000,0.0000,N/A
2020,6,22,5,30,6,0,6,11,40,12,6,22.900000000000002,88.62,71,0.18,2.9000000000000004,3.5,165,98.60000000000001,23.1,994,0.0000,0.0000,N/A
2020,6,22,6,30,28,0,28,72,363,151,6,23.1,77.35000000000001,71,0.18,3.4000000000000004,3.4000000000000004,165,96.14,23.8,995,1.4893,1.1397,N/A
2020,6,22,7,30,20,0,20,110,569,348,6,23.700000000000003,65.29,0,0.18,4.1000000000000005,3.3000000000000003,174,92.48,25,995,0.3727,0.2900,N/A
2020,6,22,8,30,157,6,161,134,690,550,6,24,52.88,0,0.18,4.6000000000000005,3.1,182,85.84,26.6,995,0.8570,0.6714,N/A
2020,6,22,9,30,331,89,399,150,762,731,8,24,40.300000000000004,0,0.18,4.7,3.1,189,77,28.400000000000002,995,1.5462,1.2151,N/A
2020,6,22,10,30,301,523,764,161,801,870,7,23.8,27.79,0,0.18,4.5,3.2,195,70.07000000000001,29.8,995,2.6158,2.0586,N/A
2020,6,22,11,30,219,748,938,159,834,961,0,23.200000000000003,16.04,0,0.18,3.9000000000000004,3.2,199,63.620000000000005,30.900000000000002,995,6.6471,5.2350,N/A
2020,6,22,12,30,338,595,925,149,856,994,7,22.5,9.35,21,0.18,3.2,3.4000000000000004,201,58.410000000000004,31.700000000000003,995,15.1327,11.9204,N/A
2020,6,22,13,30,435,350,771,150,844,960,7,22.200000000000003,16.3,0,0.18,2.4000000000000004,3.5,204,55.550000000000004,32.2,994,25.0436,19.7232,N/A
2020,6,22,14,30,345,468,758,147,816,867,7,22,28.09,0,0.18,1.7000000000000002,3.6,203,54.45,32.4,994,36.3582,28.6133,N/A
2020,6,22,15,30,290,432,618,137,772,723,7,22,40.61,0,0.18,1.4000000000000001,3.7,187,54.54,32.300000000000004,994,35.4685,27.8709,N/A
2020,6,22,16,30,220,382,449,121,706,544,7,22,53.19,0,0.18,1.2000000000000002,3.9000000000000004,167,55.49,32,994,28.1760,22.0727,N/A
2020,6,22,17,30,159,238,257,99,592,344,4,22.6,65.6,0,0.18,1.2000000000000002,3.9000000000000004,160,58.67,31.700000000000003,994,16.8804,13.1321,N/A
2020,6,22,18,30,75,196,117,65,386,148,3,23.1,77.64,100,0.18,1.1,4,155,70.34,29,994,6.2795,4.8021,N/A
2020,6,22,19,30,10,46,11,10,46,11,0,23.900000000000002,88.88,0,0.18,1.2000000000000002,4,156,83.64,26.900000000000002,994,0.0000,0.0000,N/A
2020,6,22,20,30,0,0,0,0,0,0,0,22.8,99.93,0,0.18,1.7000000000000002,4,160,82.23,26.1,994,0.0000,0.0000,N/A
2020,6,22,21,30,0,0,0,0,0,0,0,22.400000000000002,109.39,0,0.18,2.2,4.1000000000000005,166,82.54,25.6,994,0.0000,0.0000,N/A
2020,6,22,22,30,0,0,0,0,0,0,0,22.700000000000003,117,0,0.18,2.1,4.4,174,86.59,25.1,995,0.0000,0.0000,N/A
2020,6,22,23,30,0,0,0,0,0,0,0,23.400000000000002,122.05,0,0.18,1.7000000000000002,4.7,182,92.46000000000001,24.700000000000003,996,0.0000,0.0000,N/A
2020,6,23,0,30,0,0,0,0,0,0,6,23.8,123.8,0,0.18,1.5,4.9,184,96.57000000000001,24.400000000000002,996,0.0000,0.0000,N/A
2020,6,23,1,30,0,0,0,0,0,0,6,24.1,121.97,0,0.18,1.7000000000000002,5.1000000000000005,186,97.96000000000001,24.400000000000002,996,0.0000,0.0000,N/A
2020,6,23,2,30,0,0,0,0,0,0,7,24.200000000000003,116.87,0,0.18,1.8,5.1000000000000005,191,99.54,24.3,995,0.0000,0.0000,N/A
2020,6,23,3,30,0,0,0,0,0,0,7,24,109.21000000000001,0,0.18,1.5,5,195,100,24,996,0.0000,0.0000,N/A
2020,6,23,4,30,0,0,0,0,0,0,6,23.6,99.73,0,0.18,1.1,4.9,193,100,23.6,996,0.0000,0.0000,N/A
2020,6,23,5,30,4,0,4,10,19,10,9,23.700000000000003,88.67,71,0.18,1.3,4.800000000000001,181,99.91,23.700000000000003,996,0.0000,0.0000,N/A
2020,6,23,6,30,5,0,5,80,284,142,9,23.900000000000002,77.4,71,0.18,1.6,4.7,161,98.66,24.1,996,1.3448,1.0290,N/A
2020,6,23,7,30,13,0,13,125,502,334,6,23.900000000000002,65.34,0,0.18,1.8,4.7,136,96.13,24.6,996,1.0645,0.8284,N/A
2020,6,23,8,30,103,0,103,151,630,531,6,24,52.93,0,0.18,2.2,4.800000000000001,113,93.03,25.200000000000003,995,9.1965,7.2053,N/A
2020,6,23,9,30,83,0,83,169,704,706,8,23.8,40.35,7,0.18,2.8000000000000003,4.9,102,87.92,26,995,23.7250,18.6440,N/A
2020,6,23,10,30,120,4,124,183,746,843,8,23.5,27.84,0,0.18,3.1,5.1000000000000005,96,82.19,26.8,995,46.4723,36.5740,N/A
2020,6,23,11,30,188,9,197,198,759,927,8,23,16.09,0,0.18,3,5.300000000000001,86,79.01,27,995,57.7293,45.4655,N/A
2020,6,23,12,30,398,35,433,204,760,954,7,22.8,9.370000000000001,0,0.18,3,5.4,69,78.76,26.8,994,57.1335,45.0058,N/A
2020,6,23,13,30,290,18,307,193,764,926,8,22.900000000000002,16.27,0,0.18,3.5,5.4,52,80.71000000000001,26.5,994,47.4427,37.3638,N/A
2020,6,23,14,30,208,9,216,188,737,838,8,22.900000000000002,28.060000000000002,0,0.18,4,5.4,40,82.76,26.1,994,46.0887,36.2711,N/A
2020,6,23,15,30,171,6,176,176,690,700,8,23.1,40.57,0,0.18,3.9000000000000004,5.2,29,85.62,25.700000000000003,994,36.7197,28.8543,N/A
2020,6,23,16,30,205,21,218,143,643,529,4,23.200000000000003,53.15,0,0.18,3.4000000000000004,5.1000000000000005,22,88.69,25.200000000000003,994,25.6137,20.0657,N/A
2020,6,23,17,30,134,32,147,113,537,335,4,23.200000000000003,65.56,0,0.18,3.1,5,19,90.28,24.900000000000002,994,13.6465,10.6166,N/A
2020,6,23,18,30,68,44,77,69,355,145,4,23.200000000000003,77.61,86,0.18,1.9000000000000001,4.7,16,95.3,24,995,5.6097,4.2902,N/A
2020,6,23,19,30,7,0,7,10,42,11,7,23,88.85000000000001,71,0.18,1.4000000000000001,4.5,9,96.99000000000001,23.5,995,0.0000,0.0000,N/A
2020,6,23,20,30,0,0,0,0,0,0,7,22.900000000000002,99.91,0,0.18,1.3,4.4,5,97.98,23.200000000000003,995,0.0000,0.0000,N/A
2020,6,23,21,30,0,0,0,0,0,0,4,22.8,109.37,0,0.18,1.5,4.3,10,98.95,23,995,0.0000,0.0000,N/A
2020,6,23,22,30,0,0,0,0,0,0,7,22.8,117,0,0.18,1.7000000000000002,4.2,19,100,22.8,996,0.0000,0.0000,N/A
2020,6,23,23,30,0,0,0,0,0,0,3,22.6,122.05,0,0.18,1.9000000000000001,4.2,24,100,22.6,995,0.0000,0.0000,N/A
2020,6,24,0,30,0,0,0,0,0,0,3,22.3,123.82000000000001,0,0.18,1.9000000000000001,4.1000000000000005,25,100,22.3,995,0.0000,0.0000,N/A
